"id","time","kemendagri_kabupaten_kode","kemendagri_kabupaten_nama","street","type","avg_location","total_records","date"
6139596,2022-08-19 09:00:00.000,"32.76",KOTA DEPOK,Tol Jagorawi,WEATHERHAZARD,"[106.89592498734163, -6.416017367088606]",79,2022-08-19
6139597,2022-08-19 09:00:00.000,"32.76",KOTA DEPOK,,JAM,"[106.89649499999997, -6.370801]",31,2022-08-19
6139610,2022-08-19 10:00:00.000,"32.76",KOTA DEPOK,Tol Jagorawi,JAM,"[106.89659825000001, -6.384844000000001]",24,2022-08-19
6139599,2022-08-19 10:00:00.000,"32.76",KOTA DEPOK,Cinere Raya,JAM,"[106.78132999999998, -6.337439000000001]",23,2022-08-19
6139600,2022-08-19 10:00:00.000,"32.76",KOTA DEPOK,Dewi Sartika,ROAD_CLOSED,"[106.81841149999967, -6.399794999999998]",240,2022-08-19
6139601,2022-08-19 10:00:00.000,"32.76",KOTA DEPOK,Jalan Raya Jambore,JAM,"[106.888326, -6.365882]",2,2022-08-19
6139602,2022-08-19 10:00:00.000,"32.76",KOTA DEPOK,Komjen Pol M Jasin,JAM,"[106.85858099999997, -6.357403000000002]",30,2022-08-19
6139612,2022-08-19 10:00:00.000,"32.76",KOTA DEPOK,,ROAD_CLOSED,"[106.77716300000019, -6.354727000000016]",120,2022-08-19
6139603,2022-08-19 10:00:00.000,"32.76",KOTA DEPOK,Krukut Raya,ROAD_CLOSED,"[106.79083099999984, -6.364179999999994]",120,2022-08-19
6139604,2022-08-19 10:00:00.000,"32.76",KOTA DEPOK,Limo Raya,JAM,"[106.77550700000005, -6.356107000000001]",12,2022-08-19
6139605,2022-08-19 10:00:00.000,"32.76",KOTA DEPOK,Limo Raya,WEATHERHAZARD,"[106.776022, -6.3627399999999925]",60,2022-08-19
6139606,2022-08-19 10:00:00.000,"32.76",KOTA DEPOK,Muchtar Raya,JAM,"[106.759483, -6.405687]",2,2022-08-19
6139607,2022-08-19 10:00:00.000,"32.76",KOTA DEPOK,Pendowo,WEATHERHAZARD,"[106.78765400000006, -6.377456999999995]",30,2022-08-19
6139608,2022-08-19 10:00:00.000,"32.76",KOTA DEPOK,Tanah Baru,JAM,"[106.80802500000003, -6.368302999999998]",18,2022-08-19
6139609,2022-08-19 10:00:00.000,"32.76",KOTA DEPOK,Tapos Raya,JAM,"[106.87528500000005, -6.443191000000004]",30,2022-08-19
6139611,2022-08-19 10:00:00.000,"32.76",KOTA DEPOK,Tol Jagorawi,WEATHERHAZARD,"[106.89715016666666, -6.406891333333334]",12,2022-08-19
6139620,2022-08-19 11:00:00.000,"32.76",KOTA DEPOK,Tol Jagorawi,WEATHERHAZARD,"[106.89613899999999, -6.379209]",6,2022-08-19
6139613,2022-08-19 11:00:00.000,"32.76",KOTA DEPOK,Cinere Raya,JAM,"[106.78133000000001, -6.337439]",8,2022-08-19
6139614,2022-08-19 11:00:00.000,"32.76",KOTA DEPOK,Dewi Sartika,ROAD_CLOSED,"[106.81841149999966, -6.3997949999999975]",240,2022-08-19
6139615,2022-08-19 11:00:00.000,"32.76",KOTA DEPOK,Kartini Raya,JAM,"[106.81911399999993, -6.404434000000002]",31,2022-08-19
6139616,2022-08-19 11:00:00.000,"32.76",KOTA DEPOK,Krukut Raya,ROAD_CLOSED,"[106.79083099999984, -6.364179999999994]",120,2022-08-19
6139617,2022-08-19 11:00:00.000,"32.76",KOTA DEPOK,Limo Raya,WEATHERHAZARD,"[106.776022, -6.3627399999999925]",60,2022-08-19
6139618,2022-08-19 11:00:00.000,"32.76",KOTA DEPOK,Muhtar Raya,JAM,"[106.771029, -6.402456]",30,2022-08-19
6139619,2022-08-19 11:00:00.000,"32.76",KOTA DEPOK,Tanah Baru,JAM,"[106.80948200000007, -6.380278000000002]",30,2022-08-19
6139621,2022-08-19 11:00:00.000,"32.76",KOTA DEPOK,,ROAD_CLOSED,"[106.77716300000019, -6.354727000000016]",120,2022-08-19
6139622,2022-08-19 11:00:00.000,"32.76",KOTA DEPOK,,WEATHERHAZARD,"[106.79421199999996, -6.364853999999999]",25,2022-08-19
6139624,2022-08-19 12:00:00.000,"32.76",KOTA DEPOK,Karang Tengah Raya,JAM,"[106.78143099999997, -6.3125589999999985]",16,2022-08-19
6139625,2022-08-19 12:00:00.000,"32.76",KOTA DEPOK,Krukut Raya,ROAD_CLOSED,"[106.79083099999984, -6.364179999999994]",122,2022-08-19
6139623,2022-08-19 12:00:00.000,"32.76",KOTA DEPOK,Dewi Sartika,ROAD_CLOSED,"[106.81841149999966, -6.3997949999999975]",244,2022-08-19
6139626,2022-08-19 12:00:00.000,"32.76",KOTA DEPOK,Limo Raya,WEATHERHAZARD,"[106.776022, -6.36274]",4,2022-08-19
6139627,2022-08-19 12:00:00.000,"32.76",KOTA DEPOK,Tol Jagorawi,WEATHERHAZARD,"[106.89765499999999, -6.415211]",59,2022-08-19
6139628,2022-08-19 12:00:00.000,"32.76",KOTA DEPOK,,ACCIDENT,"[106.81341900000005, -6.405554999999995]",43,2022-08-19
6139629,2022-08-19 12:00:00.000,"32.76",KOTA DEPOK,,JAM,"[106.81341699999996, -6.405554999999995]",31,2022-08-19
6139630,2022-08-19 12:00:00.000,"32.76",KOTA DEPOK,,ROAD_CLOSED,"[106.77716300000019, -6.3547270000000164]",122,2022-08-19
6139631,2022-08-19 12:00:00.000,"32.76",KOTA DEPOK,,WEATHERHAZARD,"[106.794212, -6.364854]",9,2022-08-19
6139632,2022-08-19 13:00:00.000,"32.76",KOTA DEPOK,Dewi Sartika,ROAD_CLOSED,"[106.81841149999967, -6.399795]",240,2022-08-19
6139633,2022-08-19 13:00:00.000,"32.76",KOTA DEPOK,Kampung Sawah,JAM,"[106.82858600000003, -6.446158999999998]",17,2022-08-19
6139634,2022-08-19 13:00:00.000,"32.76",KOTA DEPOK,Karang Tengah Raya,JAM,"[106.78143099999997, -6.3125589999999985]",16,2022-08-19
6139635,2022-08-19 13:00:00.000,"32.76",KOTA DEPOK,Keadilan Raya,JAM,"[106.852268, -6.3876479999999995]",6,2022-08-19
6139636,2022-08-19 13:00:00.000,"32.76",KOTA DEPOK,Krukut Raya,ROAD_CLOSED,"[106.79083099999984, -6.364179999999994]",120,2022-08-19
6139637,2022-08-19 13:00:00.000,"32.76",KOTA DEPOK,Muchtar Raya,JAM,"[106.75784399999999, -6.405738]",11,2022-08-19
6139638,2022-08-19 13:00:00.000,"32.76",KOTA DEPOK,Muhtar Raya,JAM,"[106.76969222110556, -6.401577115577888]",199,2022-08-19
6139639,2022-08-19 13:00:00.000,"32.76",KOTA DEPOK,PLN Gandul,WEATHERHAZARD,"[106.78696799999992, -6.341641740740737]",54,2022-08-19
6139640,2022-08-19 13:00:00.000,"32.76",KOTA DEPOK,Pondok Labu Raya,JAM,"[106.7934819807692, -6.3130775576923055]",52,2022-08-19
6139641,2022-08-19 13:00:00.000,"32.76",KOTA DEPOK,Raden Saleh,JAM,"[106.84051700000006, -6.406529000000004]",30,2022-08-19
6139642,2022-08-19 13:00:00.000,"32.76",KOTA DEPOK,Tol Jagorawi,WEATHERHAZARD,"[106.89792500000001, -6.411266344827586]",29,2022-08-19
6139643,2022-08-19 13:00:00.000,"32.76",KOTA DEPOK,,ACCIDENT,"[106.81341900000005, -6.405554999999994]",60,2022-08-19
6139644,2022-08-19 13:00:00.000,"32.76",KOTA DEPOK,,ROAD_CLOSED,"[106.77716300000019, -6.354727000000016]",120,2022-08-19
6139658,2022-08-19 14:00:00.000,"32.76",KOTA DEPOK,N6 Jalan Raya Parung-Bogor,JAM,"[106.73316999999999, -6.4198970000000015]",12,2022-08-19
6139645,2022-08-19 14:00:00.000,"32.76",KOTA DEPOK,Bungur Raya,JAM,"[106.810066, -6.369122000000003]",31,2022-08-19
6139646,2022-08-19 14:00:00.000,"32.76",KOTA DEPOK,Cinere Raya,JAM,"[106.78187879999997, -6.335871822222221]",90,2022-08-19
6139647,2022-08-19 14:00:00.000,"32.76",KOTA DEPOK,Dewi Sartika,ROAD_CLOSED,"[106.81841149999966, -6.3997949999999975]",240,2022-08-19
6139648,2022-08-19 14:00:00.000,"32.76",KOTA DEPOK,Entry Brigif-Cilandak,JAM,"[106.799379, -6.339148000000001]",6,2022-08-19
6139649,2022-08-19 14:00:00.000,"32.76",KOTA DEPOK,Flyover Arif Rahman Hakim,JAM,"[106.82328499999996, -6.390169999999999]",14,2022-08-19
6139650,2022-08-19 14:00:00.000,"32.76",KOTA DEPOK,Jalan Raya Bogor,JAM,"[106.86493299999998, -6.3776150000000005]",25,2022-08-19
6139651,2022-08-19 14:00:00.000,"32.76",KOTA DEPOK,Kampung Sawah,JAM,"[106.82858600000002, -6.446158999999999]",14,2022-08-19
6139652,2022-08-19 14:00:00.000,"32.76",KOTA DEPOK,Keadilan Raya,JAM,"[106.85226800000005, -6.387648000000001]",25,2022-08-19
6139653,2022-08-19 14:00:00.000,"32.76",KOTA DEPOK,Krukut Raya,ROAD_CLOSED,"[106.79083099999983, -6.364179999999994]",120,2022-08-19
6139654,2022-08-19 14:00:00.000,"32.76",KOTA DEPOK,Limo Raya,WEATHERHAZARD,"[106.77607700000013, -6.362500000000006]",55,2022-08-19
6139655,2022-08-19 14:00:00.000,"32.76",KOTA DEPOK,Meruyung Raya,JAM,"[106.77350299999993, -6.370723999999997]",32,2022-08-19
6139656,2022-08-19 14:00:00.000,"32.76",KOTA DEPOK,Muchtar Raya,JAM,"[106.75839342307697, -6.4057653076923105]",26,2022-08-19
6139657,2022-08-19 14:00:00.000,"32.76",KOTA DEPOK,Muhtar Raya,JAM,"[106.77069620149244, -6.399700611940292]",268,2022-08-19
6139659,2022-08-19 14:00:00.000,"32.76",KOTA DEPOK,PLN Gandul,WEATHERHAZARD,"[106.78697600000007, -6.341597500000005]",120,2022-08-19
6139660,2022-08-19 14:00:00.000,"32.76",KOTA DEPOK,Sakub,JAM,"[106.84799300000002, -6.377160000000003]",24,2022-08-19
6139661,2022-08-19 14:00:00.000,"32.76",KOTA DEPOK,Tole Iskandar,JAM,"[106.83207799999994, -6.402431000000004]",30,2022-08-19
6139662,2022-08-19 14:00:00.000,"32.76",KOTA DEPOK,Tol Jagorawi,WEATHERHAZARD,"[106.89827589743585, -6.406823769230765]",39,2022-08-19
6139663,2022-08-19 14:00:00.000,"32.76",KOTA DEPOK,,ACCIDENT,"[106.81341900000001, -6.405554999999997]",18,2022-08-19
6139664,2022-08-19 14:00:00.000,"32.76",KOTA DEPOK,,JAM,"[106.89143866666672, -6.369319333333333]",30,2022-08-19
6139665,2022-08-19 14:00:00.000,"32.76",KOTA DEPOK,,ROAD_CLOSED,"[106.77716300000019, -6.354727000000016]",120,2022-08-19
6139666,2022-08-19 14:00:00.000,"32.76",KOTA DEPOK,,WEATHERHAZARD,"[106.89140599999998, -6.369308000000002]",17,2022-08-19
6139680,2022-08-19 15:00:00.000,"32.76",KOTA DEPOK,Tol Jagorawi,WEATHERHAZARD,"[106.89777199999996, -6.412303]",26,2022-08-19
6139667,2022-08-19 15:00:00.000,"32.76",KOTA DEPOK,Dewi Sartika,ROAD_CLOSED,"[106.81841149999966, -6.399794999999998]",236,2022-08-19
6139668,2022-08-19 15:00:00.000,"32.76",KOTA DEPOK,Flyover Arif Rahman Hakim,JAM,"[106.82328499999996, -6.390169999999999]",18,2022-08-19
6139669,2022-08-19 15:00:00.000,"32.76",KOTA DEPOK,Garuda 1,JAM,"[106.84824799999998, -6.346283]",20,2022-08-19
6139670,2022-08-19 15:00:00.000,"32.76",KOTA DEPOK,Ir H Juanda,JAM,"[106.863246, -6.381664]",12,2022-08-19
6139671,2022-08-19 15:00:00.000,"32.76",KOTA DEPOK,Jalan Raya Bogor,JAM,"[106.864933, -6.377615]",6,2022-08-19
6139672,2022-08-19 15:00:00.000,"32.76",KOTA DEPOK,Krukut Raya,ROAD_CLOSED,"[106.79083099999986, -6.364179999999995]",118,2022-08-19
6139681,2022-08-19 15:00:00.000,"32.76",KOTA DEPOK,,ROAD_CLOSED,"[106.77716300000017, -6.354727000000016]",118,2022-08-19
6139673,2022-08-19 15:00:00.000,"32.76",KOTA DEPOK,Limo Raya,WEATHERHAZARD,"[106.77607700000014, -6.362500000000007]",59,2022-08-19
6139674,2022-08-19 15:00:00.000,"32.76",KOTA DEPOK,N6 Jalan Raya Parung-Bogor,JAM,"[106.73316999999999, -6.419897]",6,2022-08-19
6139675,2022-08-19 15:00:00.000,"32.76",KOTA DEPOK,Permata,JAM,"[106.73149700000002, -6.417562000000001]",5,2022-08-19
6139676,2022-08-19 15:00:00.000,"32.76",KOTA DEPOK,PLN Gandul,WEATHERHAZARD,"[106.78697600000007, -6.341597500000004]",118,2022-08-19
6139677,2022-08-19 15:00:00.000,"32.76",KOTA DEPOK,Putri Tunggal,JAM,"[106.88872100000002, -6.368479]",8,2022-08-19
6139678,2022-08-19 15:00:00.000,"32.76",KOTA DEPOK,Sakub,JAM,"[106.84799299999999, -6.37716]",6,2022-08-19
6139679,2022-08-19 15:00:00.000,"32.76",KOTA DEPOK,Sawangan Raya,JAM,"[106.77298999999995, -6.394740999999998]",16,2022-08-19
6139687,2022-08-19 16:00:00.000,"32.76",KOTA DEPOK,Exit Tol Cijago/Cisalak/Depok/Margonda,WEATHERHAZARD,"[106.89581599999998, -6.393554000000001]",11,2022-08-19
6139682,2022-08-19 16:00:00.000,"32.76",KOTA DEPOK,Cinere Raya,JAM,"[106.78155999999996, -6.336944000000002]",15,2022-08-19
6139683,2022-08-19 16:00:00.000,"32.76",KOTA DEPOK,Curug Agung,JAM,"[106.806958, -6.368412000000004]",29,2022-08-19
6139684,2022-08-19 16:00:00.000,"32.76",KOTA DEPOK,Dewi Sartika,ROAD_CLOSED,"[106.81841149999966, -6.399794999999998]",240,2022-08-19
6139685,2022-08-19 16:00:00.000,"32.76",KOTA DEPOK,Exit 12: Sawangan/Parung/Depok,JAM,"[106.78362800000001, -6.394727]",9,2022-08-19
6139686,2022-08-19 16:00:00.000,"32.76",KOTA DEPOK,Exit Cisalak/Pasar Rebo/Cibinong,JAM,"[106.868156, -6.381717]",5,2022-08-19
6139688,2022-08-19 16:00:00.000,"32.76",KOTA DEPOK,Garuda 1,JAM,"[106.848248, -6.346283]",11,2022-08-19
6139689,2022-08-19 16:00:00.000,"32.76",KOTA DEPOK,Haji Hambali,JAM,"[106.84275799999999, -6.353896000000002]",22,2022-08-19
6139690,2022-08-19 16:00:00.000,"32.76",KOTA DEPOK,Ir H Juanda,JAM,"[106.8634037647059, -6.381680235294118]",17,2022-08-19
6139691,2022-08-19 16:00:00.000,"32.76",KOTA DEPOK,Krukut Raya,ROAD_CLOSED,"[106.79083099999984, -6.364179999999994]",120,2022-08-19
6139692,2022-08-19 16:00:00.000,"32.76",KOTA DEPOK,Lenteng Agung Timur,JAM,"[106.83363899999996, -6.342907999999998]",26,2022-08-19
6139693,2022-08-19 16:00:00.000,"32.76",KOTA DEPOK,Limo Raya,WEATHERHAZARD,"[106.776077, -6.362499999999999]",7,2022-08-19
6139694,2022-08-19 16:00:00.000,"32.76",KOTA DEPOK,Margonda Raya,JAM,"[106.83225999999995, -6.374740000000002]",19,2022-08-19
6139695,2022-08-19 16:00:00.000,"32.76",KOTA DEPOK,Pangkalan Jati,JAM,"[106.79543300000007, -6.318175999999997]",30,2022-08-19
6139696,2022-08-19 16:00:00.000,"32.76",KOTA DEPOK,Permata,JAM,"[106.731262, -6.417061000000003]",15,2022-08-19
6139697,2022-08-19 16:00:00.000,"32.76",KOTA DEPOK,PLN Gandul,WEATHERHAZARD,"[106.78697600000007, -6.341597500000005]",120,2022-08-19
6139698,2022-08-19 16:00:00.000,"32.76",KOTA DEPOK,Sawangan Raya,JAM,"[106.77722982677169, -6.395959370078739]",127,2022-08-19
6139699,2022-08-19 16:00:00.000,"32.76",KOTA DEPOK,Sawangan Raya,WEATHERHAZARD,"[106.790706, -6.394235]",1,2022-08-19
6139700,2022-08-19 16:00:00.000,"32.76",KOTA DEPOK,,ROAD_CLOSED,"[106.77716300000019, -6.354727000000016]",120,2022-08-19
6139712,2022-08-19 17:00:00.000,"32.76",KOTA DEPOK,Karang Tengah Raya,JAM,"[106.78123275409835, -6.311548770491799]",61,2022-08-19
6139701,2022-08-19 17:00:00.000,"32.76",KOTA DEPOK,Bungur Raya,JAM,"[106.8124060526316, -6.369510868421057]",38,2022-08-19
6139702,2022-08-19 17:00:00.000,"32.76",KOTA DEPOK,Cipayung Raya,JAM,"[106.79641294642852, -6.432816357142859]",56,2022-08-19
6139703,2022-08-19 17:00:00.000,"32.76",KOTA DEPOK,Curug Agung,JAM,"[106.80133611864419, -6.368919610169494]",59,2022-08-19
6139704,2022-08-19 17:00:00.000,"32.76",KOTA DEPOK,Dewi Sartika,ROAD_CLOSED,"[106.81841149999966, -6.399794999999998]",240,2022-08-19
6139705,2022-08-19 17:00:00.000,"32.76",KOTA DEPOK,Diamond,JAM,"[106.76772500000001, -6.344688999999999]",26,2022-08-19
6139706,2022-08-19 17:00:00.000,"32.76",KOTA DEPOK,Exit Cisalak/Pasar Rebo/Cibinong,JAM,"[106.868156, -6.381717000000001]",7,2022-08-19
6139707,2022-08-19 17:00:00.000,"32.76",KOTA DEPOK,Exit Tol Cijago/Cisalak/Depok/Margonda,WEATHERHAZARD,"[106.895816, -6.393553999999999]",21,2022-08-19
6139708,2022-08-19 17:00:00.000,"32.76",KOTA DEPOK,Haji Asmawi,JAM,"[106.81431500000005, -6.381400000000003]",27,2022-08-19
6139709,2022-08-19 17:00:00.000,"32.76",KOTA DEPOK,Haji Hambali,JAM,"[106.842758, -6.353896]",9,2022-08-19
6139710,2022-08-19 17:00:00.000,"32.76",KOTA DEPOK,Ir H Juanda,JAM,"[106.86369299999994, -6.381709999999999]",26,2022-08-19
6139711,2022-08-19 17:00:00.000,"32.76",KOTA DEPOK,Jalan Raya Bogor,JAM,"[106.85916799999998, -6.359206]",10,2022-08-19
6139713,2022-08-19 17:00:00.000,"32.76",KOTA DEPOK,Kartini Raya,JAM,"[106.81902199999998, -6.403173]",24,2022-08-19
6139714,2022-08-19 17:00:00.000,"32.76",KOTA DEPOK,Krukut Raya,ROAD_CLOSED,"[106.79083099999984, -6.364179999999994]",120,2022-08-19
6139715,2022-08-19 17:00:00.000,"32.76",KOTA DEPOK,Lenteng Agung Timur,JAM,"[106.83363899999999, -6.342908]",5,2022-08-19
6139716,2022-08-19 17:00:00.000,"32.76",KOTA DEPOK,Margonda Raya,JAM,"[106.83346603846144, -6.370315490384608]",104,2022-08-19
6139717,2022-08-19 17:00:00.000,"32.76",KOTA DEPOK,Muhtar Raya,JAM,"[106.77244423809522, -6.395600857142857]",21,2022-08-19
6139718,2022-08-19 17:00:00.000,"32.76",KOTA DEPOK,N6 Cinangka Raya,JAM,"[106.74677900000005, -6.363624000000001]",13,2022-08-19
6139719,2022-08-19 17:00:00.000,"32.76",KOTA DEPOK,N6 Jalan Raya Parung-Bogor,JAM,"[106.73227899999996, -6.423181]",31,2022-08-19
6139720,2022-08-19 17:00:00.000,"32.76",KOTA DEPOK,Permata,JAM,"[106.73157876470586, -6.4179849705882335]",34,2022-08-19
6139721,2022-08-19 17:00:00.000,"32.76",KOTA DEPOK,PLN Gandul,WEATHERHAZARD,"[106.78697600000005, -6.341597500000005]",120,2022-08-19
6139722,2022-08-19 17:00:00.000,"32.76",KOTA DEPOK,Rawa Jati,JAM,"[106.79677228571428, -6.366953321428569]",28,2022-08-19
6139723,2022-08-19 17:00:00.000,"32.76",KOTA DEPOK,Sawangan Raya,JAM,"[106.788233, -6.393921000000001]",13,2022-08-19
6139724,2022-08-19 17:00:00.000,"32.76",KOTA DEPOK,Sawangan Raya,WEATHERHAZARD,"[106.79070599999999, -6.394234999999998]",22,2022-08-19
6139725,2022-08-19 17:00:00.000,"32.76",KOTA DEPOK,Tol Jagorawi,JAM,"[106.89852, -6.407737]",6,2022-08-19
6139726,2022-08-19 17:00:00.000,"32.76",KOTA DEPOK,Tol Jagorawi,WEATHERHAZARD,"[106.89524779999995, -6.368730600000001]",30,2022-08-19
6139727,2022-08-19 17:00:00.000,"32.76",KOTA DEPOK,Vila Bukit Raya,JAM,"[106.76664814754098, -6.344634688524586]",61,2022-08-19
6139728,2022-08-19 17:00:00.000,"32.76",KOTA DEPOK,,JAM,"[106.81767908235304, -6.355630964705882]",85,2022-08-19
6139729,2022-08-19 17:00:00.000,"32.76",KOTA DEPOK,,ROAD_CLOSED,"[106.77716300000019, -6.354727000000016]",120,2022-08-19
6139751,2022-08-19 18:00:00.000,"32.76",KOTA DEPOK,Vila Bukit Raya,JAM,"[106.76632894736841, -6.344641526315788]",19,2022-08-19
6139730,2022-08-19 18:00:00.000,"32.76",KOTA DEPOK,Arif Rahman Hakim,JAM,"[106.823873, -6.39024]",5,2022-08-19
6139731,2022-08-19 18:00:00.000,"32.76",KOTA DEPOK,Bungur Raya,JAM,"[106.812114, -6.369404000000002]",24,2022-08-19
6139732,2022-08-19 18:00:00.000,"32.76",KOTA DEPOK,Cinere Raya,JAM,"[106.78499000000006, -6.3270640000000045]",31,2022-08-19
6139733,2022-08-19 18:00:00.000,"32.76",KOTA DEPOK,Cipayung Raya,JAM,"[106.7964647647059, -6.433449921568631]",102,2022-08-19
6139734,2022-08-19 18:00:00.000,"32.76",KOTA DEPOK,Dewi Sartika,ROAD_CLOSED,"[106.81841149999966, -6.399794999999998]",240,2022-08-19
6139735,2022-08-19 18:00:00.000,"32.76",KOTA DEPOK,Diamond,JAM,"[106.767725, -6.344689]",5,2022-08-19
6139752,2022-08-19 18:00:00.000,"32.76",KOTA DEPOK,,JAM,"[106.85221700000004, -6.3675218]",50,2022-08-19
6139736,2022-08-19 18:00:00.000,"32.76",KOTA DEPOK,Flyover Arif Rahman Hakim,JAM,"[106.82187000000008, -6.390130999999998]",30,2022-08-19
6139737,2022-08-19 18:00:00.000,"32.76",KOTA DEPOK,Haji Asmawi,JAM,"[106.814315, -6.3814]",4,2022-08-19
6139738,2022-08-19 18:00:00.000,"32.76",KOTA DEPOK,Kartini Raya,JAM,"[106.81898331034485, -6.40289231034483]",29,2022-08-19
6139739,2022-08-19 18:00:00.000,"32.76",KOTA DEPOK,Krukut Raya,JAM,"[106.79141400000002, -6.362049]",7,2022-08-19
6139753,2022-08-19 18:00:00.000,"32.76",KOTA DEPOK,,ROAD_CLOSED,"[106.77716300000019, -6.354727000000016]",120,2022-08-19
6139740,2022-08-19 18:00:00.000,"32.76",KOTA DEPOK,Krukut Raya,ROAD_CLOSED,"[106.79083099999984, -6.364179999999994]",120,2022-08-19
6139741,2022-08-19 18:00:00.000,"32.76",KOTA DEPOK,Margonda Raya,JAM,"[106.83402500000007, -6.365287999999995]",30,2022-08-19
6139742,2022-08-19 18:00:00.000,"32.76",KOTA DEPOK,Margonda Raya (Jalur Lambat),JAM,"[106.83340700000005, -6.371104000000002]",32,2022-08-19
6139743,2022-08-19 18:00:00.000,"32.76",KOTA DEPOK,Muhtar Raya,JAM,"[106.77246399999999, -6.395567999999999]",10,2022-08-19
6139744,2022-08-19 18:00:00.000,"32.76",KOTA DEPOK,Pangkalan Jati,JAM,"[106.79772199999998, -6.329825]",22,2022-08-19
6139745,2022-08-19 18:00:00.000,"32.76",KOTA DEPOK,Permata,JAM,"[106.73134500000002, -6.417808333333333]",48,2022-08-19
6139746,2022-08-19 18:00:00.000,"32.76",KOTA DEPOK,PLN Gandul,WEATHERHAZARD,"[106.78697600000005, -6.341597500000005]",120,2022-08-19
6139747,2022-08-19 18:00:00.000,"32.76",KOTA DEPOK,Pondok Cabe Raya,JAM,"[106.76531299999999, -6.345313000000003]",32,2022-08-19
6139748,2022-08-19 18:00:00.000,"32.76",KOTA DEPOK,Rawa Jati,JAM,"[106.79666501754382, -6.367101807017547]",57,2022-08-19
6139749,2022-08-19 18:00:00.000,"32.76",KOTA DEPOK,Sawangan Raya,JAM,"[106.79222734482765, -6.394203413793106]",29,2022-08-19
6139750,2022-08-19 18:00:00.000,"32.76",KOTA DEPOK,Taman Bunga,JAM,"[106.893098, -6.369961000000001]",22,2022-08-19
6139754,2022-08-19 19:00:00.000,"32.76",KOTA DEPOK,Bonang Raya,JAM,"[106.7956315, -6.4190195]",2,2022-08-19
6139766,2022-08-19 19:00:00.000,"32.76",KOTA DEPOK,Muchtar Raya,JAM,"[106.75861049999997, -6.4054625000000005]",16,2022-08-19
6139755,2022-08-19 19:00:00.000,"32.76",KOTA DEPOK,Bukit Cinere,JAM,"[106.79598600000006, -6.340466999999998]",31,2022-08-19
6139756,2022-08-19 19:00:00.000,"32.76",KOTA DEPOK,Cipayung Raya,JAM,"[106.79615400000007, -6.421234999999998]",31,2022-08-19
6139757,2022-08-19 19:00:00.000,"32.76",KOTA DEPOK,Curug Agung,JAM,"[106.80676799999995, -6.368381]",29,2022-08-19
6139758,2022-08-19 19:00:00.000,"32.76",KOTA DEPOK,Dewi Sartika,ROAD_CLOSED,"[106.81841149999966, -6.399794999999998]",240,2022-08-19
6139759,2022-08-19 19:00:00.000,"32.76",KOTA DEPOK,Erha,JAM,"[106.79686999999998, -6.343187999999999]",10,2022-08-19
6139760,2022-08-19 19:00:00.000,"32.76",KOTA DEPOK,Exit Cisalak/Pasar Rebo/Cibinong,JAM,"[106.86763699999996, -6.381642]",32,2022-08-19
6139761,2022-08-19 19:00:00.000,"32.76",KOTA DEPOK,Gandul Raya,JAM,"[106.79541399999997, -6.335324999999999]",8,2022-08-19
6139762,2022-08-19 19:00:00.000,"32.76",KOTA DEPOK,Kartini Raya,JAM,"[106.818971, -6.4028030000000005]",10,2022-08-19
6139763,2022-08-19 19:00:00.000,"32.76",KOTA DEPOK,Krukut Raya,JAM,"[106.7918418867925, -6.352500886792456]",53,2022-08-19
6139764,2022-08-19 19:00:00.000,"32.76",KOTA DEPOK,Krukut Raya,ROAD_CLOSED,"[106.79083099999983, -6.364179999999995]",120,2022-08-19
6139765,2022-08-19 19:00:00.000,"32.76",KOTA DEPOK,Margonda Raya,JAM,"[106.83385435211257, -6.36557836619719]",71,2022-08-19
6139767,2022-08-19 19:00:00.000,"32.76",KOTA DEPOK,N6 Cinangka Raya,JAM,"[106.74559499999998, -6.375698]",31,2022-08-19
6139768,2022-08-19 19:00:00.000,"32.76",KOTA DEPOK,N6 Jalan Raya Parung-Bogor,JAM,"[106.73147599999999, -6.4267030000000025]",17,2022-08-19
6139769,2022-08-19 19:00:00.000,"32.76",KOTA DEPOK,Pangkalan Jati,JAM,"[106.79772200000001, -6.329825]",8,2022-08-19
6139770,2022-08-19 19:00:00.000,"32.76",KOTA DEPOK,PLN Gandul,WEATHERHAZARD,"[106.78697600000005, -6.341597500000005]",120,2022-08-19
6139771,2022-08-19 19:00:00.000,"32.76",KOTA DEPOK,Rawa Jati,JAM,"[106.79745999999993, -6.367186000000003]",30,2022-08-19
6139772,2022-08-19 19:00:00.000,"32.76",KOTA DEPOK,Sawangan Raya,JAM,"[106.79330100000003, -6.394467]",28,2022-08-19
6139773,2022-08-19 19:00:00.000,"32.76",KOTA DEPOK,Tol Cijago,JAM,"[106.86782800000002, -6.3814470000000005]",9,2022-08-19
6139774,2022-08-19 19:00:00.000,"32.76",KOTA DEPOK,,ROAD_CLOSED,"[106.77716300000019, -6.354727000000016]",120,2022-08-19
6139775,2022-08-19 20:00:00.000,"32.76",KOTA DEPOK,Bonang Raya,JAM,"[106.7956510588235, -6.419060666666664]",51,2022-08-19
6139776,2022-08-19 20:00:00.000,"32.76",KOTA DEPOK,Bukit Cinere,JAM,"[106.79585200000007, -6.340462000000001]",31,2022-08-19
6139777,2022-08-19 20:00:00.000,"32.76",KOTA DEPOK,Cinere Raya,JAM,"[106.778098, -6.344555]",10,2022-08-19
